Census Tract,California County,ZIP,Approximate Location,Longitude,Latitude,Traffic
6107001006,Tulare ,93291,Visalia,-119.3323771,36.3331465,732.4317134
6037125600,Los Angeles,91601,Los Angeles,-118.3568613,34.1578941,2390.338829
6065031200,Riverside ,92506,Riverside,-117.3825351,33.9429752,1039.373994
6099000201,Stanislaus ,95361,Unincorporated Stanislaus County area,-120.8727188,37.7667839,733.526775
6089010900,Shasta ,96002,Unincorporated Shasta County area,-122.3669299,40.5566945,1186.475918
6053000501,Monterey ,93905,Salinas,-121.632795,36.6758875,611.0853954
6099003605,Stanislaus ,95382,Turlock,-120.856378,37.525656,653.087022
6037137104,Los Angeles,91367,Los Angeles,-118.5849467,34.1737607,3293.031753
6099000805,Stanislaus ,95350,Modesto,-121.0216617,37.6764076,921.273474
6059075515,Orange ,92782,Tustin,-117.8352245,33.7049422,2132.670486
6037543603,Los Angeles,90710,West Carson,-118.2937974,33.8044726,1965.99416
6001435601,Alameda ,94541,Cherryland,-122.1022655,37.6746689,341.2078558
6001408700,Alameda ,94605,Oakland,-122.1889435,37.7688611,354.9487948
6065042509,Riverside ,92553,Moreno Valley,-117.2306582,33.9100514,684.1964472
6037910401,Los Angeles,93551,Palmdale,-118.1534038,34.5754635,1779.73021
6069000100,San Benito,95023,Unincorporated San Benito County area,-121.3587465,36.9011737,712.7699695
6073005200,San Diego,92101,San Diego,-117.1521097,32.7155275,878.3710726
6095250300,Solano ,94591,Vallejo,-122.2235833,38.1048774,1434.489743
6037124902,Los Angeles,91607,Los Angeles,-118.4008746,34.1702439,1097.819375
6071002604,San Bernardino,92337,Fontana,-117.4928732,34.0358648,735.8927512
6113011102,Yolo ,95776,Woodland,-121.7608872,38.6701375,524.8448246
6037481101,Los Angeles,91776,San Gabriel,-118.1069461,34.099157,590.1717848
6085501000,Santa Clara,95112,San Jose,-121.8880715,37.3416421,382.8073196
6065043503,Riverside ,92545,Hemet,-117.0000447,33.7461748,951.1237113
6013371000,Contra Costa,94805,Richmond,-122.3299744,37.9401338,1887.698087
6083001102,Santa Barbara,93101,Santa Barbara,-119.7129078,34.4161337,995.0325644
6037185202,Los Angeles,90065,Los Angeles,-118.2170631,34.0950598,657.124594
6037188201,Los Angeles,90027,Los Angeles,-118.2723964,34.1124175,1685.771823
6107001800,Tulare ,93277,Visalia,-119.3047728,36.3198504,694.6371996
6037403721,Los Angeles,91722,Covina,-117.8769958,34.097573,677.2920736
6037403722,Los Angeles,91724,Covina,-117.8721406,34.0881832,752.1995828
6037212610,Los Angeles,90005,Los Angeles,-118.3138698,34.0598448,1175.247802
6045011500,Mendocino ,95482,Ukiah,-123.2032659,39.1561868,386.7949456
6019006300,Fresno ,93654,Unincorporated Fresno County area,-119.4358266,36.663503,189.8434529
6085503711,Santa Clara,95116,San Jose,-121.8444424,37.3498953,2873.974903
6073016502,San Diego,92021,Bostonia,-116.9431653,32.8145361,553.5859735
6007003400,Butte ,95948,Unincorporated Butte County area,-121.6578142,39.3453317,297.0947386
6001437102,Alameda ,94545,Hayward,-122.1002746,37.6298655,1408.77007
6065047000,Riverside ,92225,Blythe,-114.5601089,33.6218613,206.9155471
6059099411,Orange ,92647,Huntington Beach,-117.9978509,33.719217,1316.29406
6001438100,Alameda ,94544,Hayward,-122.038949,37.6181516,1059.090236
6037481102,Los Angeles,91776,San Gabriel,-118.0944617,34.0998401,659.1657866
6001433103,Alameda ,94578,San Leandro,-122.139054,37.7093273,676.5439577
6065043003,Riverside ,92530,Lake Elsinore,-117.3812313,33.6741549,895.23309
6077004204,San Joaquin,95240,Lodi,-121.2806809,38.1348549,329.6199322
6065042514,Riverside ,92553,Moreno Valley,-117.2481693,33.9336217,591.2894888
6059110607,Orange ,90621,Buena Park,-117.9954094,33.8797283,1493.60623
6077001101,San Joaquin,95204,Country Club,-121.3288819,37.9761614,643.2913389
6037134302,Los Angeles,91304,Los Angeles,-118.6209257,34.2136956,770.0101971
6037406902,Los Angeles,91746,West Puente Valley,-117.9641181,34.0564404,538.8718011
6037900505,Los Angeles,93535,Lancaster,-118.1080444,34.6822484,618.3753557
6037402001,Los Angeles,91711,Claremont,-117.7241769,34.0879928,2291.814738
6067009320,Sacramento ,95828,Florin,-121.40334,38.4604865,1599.869256
6037125402,Los Angeles,91602,Los Angeles,-118.3740062,34.1566827,2569.141229
6001401100,Alameda ,94609,Oakland,-122.2638645,37.8304835,1802.449805
6037139503,Los Angeles,91316,Los Angeles,-118.5245194,34.167785,4086.43568
6037408623,Los Angeles,91745,Hacienda Heights,-117.9376426,33.9952944,4047.395472
6071006604,San Bernardino,92324,Colton,-117.3337749,34.0900259,371.0282302
6059086305,Orange ,92806,Anaheim,-117.8794788,33.829141,2017.456903
6095252501,Solano ,94533,Fairfield,-122.0412776,38.2547036,757.3907419
6059110604,Orange ,90621,Buena Park,-117.9829914,33.8870126,1448.527762
6037431001,Los Angeles,91016,Monrovia,-118.0051354,34.1484127,449.7930925
6071000403,San Bernardino,91710,Unincorporated San Bernardino County area,-117.7129533,34.0393978,257.5939496
6053014800,Monterey ,93925,Unincorporated Monterey County area,-121.4025672,36.5669002,1480.066937
6037554900,Los Angeles,90701,Artesia,-118.0792349,33.8612643,739.9686186
6001444500,Alameda ,94560,Newark,-122.0273559,37.5342611,1442.939344
6065042213,Riverside ,92507,Riverside,-117.3168512,33.9764665,1808.631072
6037296300,Los Angeles,90732,Los Angeles,-118.3012745,33.7545886,1018.459001
6037189902,Los Angeles,90046,Los Angeles,-118.3490051,34.0961801,1259.465316
6067009900,Sacramento ,95690,Walnut Grove,-121.5387474,38.2710059,563.7974825
6047000402,Merced ,95324,Unincorporated Merced County area,-120.8953613,37.3998708,625.5910826
6029005600,Kern ,93516,Boron,-117.6746581,35.0215717,387.3273108
6037555103,Los Angeles,90715,Lakewood,-118.0652797,33.8445898,796.4789801
6037187300,Los Angeles,90039,Los Angeles,-118.2567268,34.1016085,2607.939633
6067004903,Sacramento ,95823,Sacramento,-121.4621788,38.4886484,841.2279632
6071001703,San Bernardino,91710,Chino,-117.659215,34.0247811,2354.051401
6037406101,Los Angeles,91723,Covina,-117.8911488,34.0902906,631.9654031
6001408500,Alameda ,94621,Oakland,-122.1785112,37.7604176,533.114937
6031000402,Kings ,93245,Unincorporated Kings County area,-119.769357,36.2769538,549.1318787
6019004215,Fresno ,93722,Fresno,-119.8992769,36.8306861,588.38391
6001436300,Alameda ,94541,Hayward,-122.0917198,37.666274,758.154359
6037139600,Los Angeles,91316,Los Angeles,-118.5101001,34.1640599,2829.299108
6037400602,Los Angeles,91702,Azusa,-117.9091006,34.1381275,515.5913174
6073018509,San Diego,92054,Oceanside,-117.3606844,33.1995448,1035.409167
6081601300,San Mateo,94014,Daly City,-122.4654837,37.6878686,1545.875212
6081606000,San Mateo,94401,San Mateo,-122.3311046,37.5797295,2576.406146
6037463102,Los Angeles,91107,East Pasadena,-118.0800613,34.1368435,1670.240927
6037602302,Los Angeles,90250,Hawthorne,-118.3742902,33.9051125,3757.774822
6037910706,Los Angeles,93543,Palmdale,-117.9994644,34.5534723,735.9492397
6037125401,Los Angeles,91601,Los Angeles,-118.3743046,34.1626066,973.8706609
6037650200,Los Angeles,90504,Torrance,-118.3318531,33.8628067,3377.901452
6071002606,San Bernardino,92337,Fontana,-117.4765849,34.0422028,367.1104514
6103000500,Tehama ,96080,Red Bluff,-122.2577045,40.1970846,436.8505472
6065042622,Riverside ,92555,Moreno Valley,-117.1876318,33.9260739,793.7818917
6047002301,Merced ,93635,Los Banos,-120.8635711,37.0495952,822.2208832
6037603600,Los Angeles,90249,Gardena,-118.3223468,33.8893924,884.4584215
6019001413,Fresno ,93727,Fresno,-119.6662713,36.721296,357.9214866
6073005400,San Diego,92101,San Diego,-117.1666546,32.7119409,397.9312369
6037310800,Los Angeles,91506,Burbank,-118.3221829,34.1741488,1435.724351
6065044103,Riverside ,92220,Banning,-116.928801,33.9368755,1719.579691
6037124903,Los Angeles,91607,Los Angeles,-118.4008675,34.1666099,1006.195322
6085503208,Santa Clara,95111,San Jose,-121.8160936,37.2807411,1850.270795
6065043504,Riverside ,92545,Hemet,-117.0203384,33.7539134,1006.857319
6037113303,Los Angeles,91311,Los Angeles,-118.5790731,34.2440789,857.5960501
6095251903,Solano ,94589,Vallejo,-122.2282174,38.1478379,2358.280713
6037703200,Los Angeles,90043,View Park-Windsor Hills,-118.3401633,33.9985885,823.9253946
6055201005,Napa ,94558,Unincorporated Napa County area,-122.2872835,38.2049238,1772.653468
6059088702,Orange ,92844,Garden Grove,-117.9579741,33.7703805,2279.638821
6099000909,Stanislaus ,95350,Modesto,-120.9842758,37.673238,1148.902329
6037900504,Los Angeles,93535,Lancaster,-118.1025822,34.663965,769.6324603
6001435104,Alameda ,94544,Unincorporated Alameda County area,-122.038971,37.6385981,1167.147535
6067007701,Sacramento ,95608,Carmichael,-121.3373129,38.6172437,438.7672139
6059088502,Orange ,92840,Garden Grove,-117.9171462,33.7788137,1286.726972
6059087002,Orange ,92804,Anaheim,-117.9717657,33.8249717,701.8298942
6073010109,San Diego,92154,San Diego,-117.0884184,32.5494881,45752
6059032014,Orange ,92630,Lake Forest,-117.6972461,33.6166086,2992.916371
6099003909,Stanislaus ,95382,Turlock,-120.8607177,37.516714,655.9119846
6073008800,San Diego,92111,San Diego,-117.165353,32.7824761,1488.653786
6073021100,San Diego,91906,Unincorporated San Diego County area,-116.456874,32.7026541,222
6037183101,Los Angeles,90042,Los Angeles,-118.1823583,34.1222377,737.1250534
6089010100,Shasta ,96001,Redding,-122.3905251,40.5827822,563.1524794
6067008131,Sacramento ,95621,Citrus Heights,-121.3261844,38.6817548,2488.777297
6059075811,Orange ,92867,Orange,-117.8298347,33.8180866,3211.256759
6037570702,Los Angeles,90712,Lakewood,-118.1595642,33.8505787,819.2296443
6037554512,Los Angeles,90703,Cerritos,-118.0551676,33.8767523,1315.084616
6037503501,Los Angeles,90604,South Whittier,-118.013351,33.9330431,779.7804388
6037481901,Los Angeles,91803,Alhambra,-118.155045,34.0710196,1858.030383
6013336102,Contra Costa,94520,Concord,-122.039845,37.965937,1422.867803
6001409600,Alameda ,94621,Oakland,-122.1726197,37.7532669,296.7193444
6065031501,Riverside ,92504,Riverside,-117.4320467,33.929195,1736.16424
6067002800,Sacramento ,95817,Sacramento,-121.4582463,38.5429371,331.4005513
6037482800,Los Angeles,91755,Monterey Park,-118.1149064,34.0369447,3558.993484
6001440200,Alameda ,94587,Union City,-122.0225206,37.6003676,712.5242446
6037311000,Los Angeles,91505,Burbank,-118.344165,34.184898,1064.925494
6111004710,Ventura ,93033,Oxnard,-119.1565272,34.1642972,780.4124928
6037401603,Los Angeles,91750,La Verne,-117.7806216,34.1095896,866.1986172
6037650101,Los Angeles,90504,Torrance,-118.3164997,33.8681429,2600.246222
6107001703,Tulare ,93292,Visalia,-119.2516321,36.3197797,548.9888151
6067007504,Sacramento ,95841,North Highlands,-121.361362,38.6476255,1893.682311
6059088106,Orange ,92841,Stanton,-117.991468,33.777455,1607.895527
6071002306,San Bernardino,92376,Rialto,-117.4155957,34.1281817,815.1354934
6037555002,Los Angeles,90715,Lakewood,-118.089263,33.8352186,2671.323468
6081602400,San Mateo,94080,South San Francisco,-122.4358138,37.644487,2209.172578
6071010014,San Bernardino,92345,Hesperia,-117.3059014,34.4359597,1139.876635
6037212420,Los Angeles,90005,Los Angeles,-118.3019777,34.0560876,939.4414361
6059088301,Orange ,92840,Garden Grove,-117.9469297,33.7961504,902.7669919
6077003203,San Joaquin,95207,Stockton,-121.336835,38.0173661,840.3024603
6037401102,Los Angeles,91741,Glendora,-117.866662,34.1310435,955.9514958
6001435700,Alameda ,94580,San Lorenzo,-122.1160735,37.6786494,2617.707916
6037920023,Los Angeles,91351,Santa Clarita,-118.4919398,34.423464,1291.829918
6001424002,Alameda ,94702,Berkeley,-122.2815989,37.8504976,873.049345
6037900605,Los Angeles,93535,Lancaster,-118.0856717,34.7045061,NA
6111001302,Ventura ,93004,Unincorporated Ventura County area,-119.1405608,34.292334,1422.888259
6037201110,Los Angeles,90032,Los Angeles,-118.1743334,34.0948042,900.6062362
6037576502,Los Angeles,90802,Long Beach,-118.1740906,33.771918,750.5012378
6073015703,San Diego,92020,El Cajon,-116.9491346,32.7912925,697.1651257
6081611800,San Mateo,94303,Menlo Park,-122.1324808,37.4770584,1027.041335
6073010402,San Diego,91932,Imperial Beach,-117.1057746,32.5727796,440.7536496
6073013104,San Diego,91911,Chula Vista,-117.0779491,32.6131276,700.999897
6019001412,Fresno ,93727,Unincorporated Fresno County area,-119.6639753,36.7435858,354.670259
6037404000,Los Angeles,91702,Azusa,-117.8861621,34.1141404,1885.652498
6037141101,Los Angeles,91423,Los Angeles,-118.4243044,34.151167,3173.552163
6067001300,Sacramento ,95816,Sacramento,-121.4745179,38.5684782,925.6694265
6067007004,Sacramento ,95834,Sacramento,-121.4898006,38.6327983,2490.866603
6077003410,San Joaquin,95210,Stockton,-121.2878243,38.014821,943.4087131
6071007408,San Bernardino,92404,San Bernardino,-117.2349381,34.1249384,403.0007474
6073003103,San Diego,92114,San Diego,-117.0441008,32.7070141,380.8328621
6037188202,Los Angeles,90027,Los Angeles,-118.2797464,34.1163982,1833.274201
6037600702,Los Angeles,90305,Inglewood,-118.3335012,33.9497147,1041.352331
6001436601,Alameda ,94544,Hayward,-122.0788937,37.6567907,923.6460257
6115040200,Yuba ,95901,Marysville,-121.5739716,39.158116,356.4443888
6037123601,Los Angeles,91401,Los Angeles,-118.4162038,34.1774941,902.9029108
6037119700,Los Angeles,91402,Los Angeles,-118.4257669,34.2207731,1301.781763
6037406300,Los Angeles,91791,West Covina,-117.8769856,34.0599163,1857.849372
6037543602,Los Angeles,90502,West Carson,-118.2928473,33.8177539,2131.624889
6037117102,Los Angeles,91343,Los Angeles,-118.4598237,34.2481946,848.1180638
6037137201,Los Angeles,91367,Los Angeles,-118.6156256,34.1732437,2055.986091
6037408137,Los Angeles,91792,South San Jose Hills,-117.8838337,34.0084495,893.2916188
6037134306,Los Angeles,91304,Los Angeles,-118.6017021,34.2119148,1056.229026
6001433800,Alameda ,94578,San Leandro,-122.123482,37.6988143,1107.290242
6001433700,Alameda ,94580,Ashland,-122.1146758,37.6876344,1963.9929
6037102104,Los Angeles,91352,Los Angeles,-118.3454041,34.2161866,3124.637798
6073014806,San Diego,91942,La Mesa,-117.0352057,32.7713036,1383.325146
6059063702,Orange ,92627,Costa Mesa,-117.9184807,33.6468911,2072.656078
6099000807,Stanislaus ,95356,Modesto,-121.0406376,37.6858679,790.7072546
6071011800,San Bernardino,92311,Barstow,-117.1213732,34.8338041,858.3444315
6065041904,Riverside ,92882,Corona,-117.6564424,33.8836237,4210.645392
6073013203,San Diego,91911,Chula Vista,-117.0642137,32.6067804,603.2331295
6071004504,San Bernardino,92407,San Bernardino,-117.3430154,34.1940209,988.4828956
6067009501,Sacramento ,95632,Unincorporated Sacramento County area,-121.3716467,38.2769169,857.191655
6037554600,Los Angeles,90650,Norwalk,-118.0892922,33.8836452,1378.990944
6059088104,Orange ,90680,Stanton,-117.9915613,33.7847458,1662.789041
6081607701,San Mateo,94401,San Mateo,-122.3033477,37.5711297,1546.321251
6037910504,Los Angeles,93550,Palmdale,-118.1046034,34.5690669,589.5751103
6019004211,Fresno ,93722,Fresno,-119.8806487,36.8276688,529.3234297
6083000900,Santa Barbara,93101,Santa Barbara,-119.6975089,34.4222578,554.9432417
6059088001,Orange ,92841,Garden Grove,-117.9799113,33.7957662,740.0264132
6071007403,San Bernardino,92404,San Bernardino,-117.2350214,34.1467357,796.8524262
6037404100,Los Angeles,91702,Citrus,-117.8946926,34.1142596,2167.432851
6037900705,Los Angeles,93534,Lancaster,-118.155171,34.6584238,1202.950957
6049000100,Modoc ,96101,Daphnedale Park,-120.553921,41.5074223,170.3659605
6053014302,Monterey ,93908,Unincorporated Monterey County area,-121.771688,36.7093536,844.5400475
6025011201,Imperial ,92243,Unincorporated Imperial County area,-115.5677778,32.8129785,920.5933768
6037143200,Los Angeles,91602,Los Angeles,-118.3720618,34.1494399,2866.135612
6065048200,Riverside ,92879,Corona,-117.5407373,33.8889347,3205.383872
6053010400,Monterey ,95012,Castroville,-121.7533738,36.764838,753.2319962
6059076208,Orange ,92865,Orange,-117.8434316,33.8225982,779.6520108
6001427300,Alameda ,94501,Alameda,-122.2662775,37.7810489,687.392859
6053011204,Monterey ,93960,Unincorporated Monterey County area,-121.2467936,36.3445599,354.0123258
6065042516,Riverside ,92553,Moreno Valley,-117.2393879,33.9227363,657.3998658
6007003502,Butte ,95948,Unincorporated Butte County area,-121.7897864,39.3257871,134.1729655
6053000800,Monterey ,93905,Salinas,-121.6146898,36.6748899,493.4062693
6073002710,San Diego,92105,San Diego,-117.0844892,32.7439483,712.8240021
6037139001,Los Angeles,91316,Los Angeles,-118.511718,34.1754113,4048.266455
6097153300,Sonoma ,95407,Unincorporated Sonoma County area,-122.7670106,38.3954215,667.6690992
6037113301,Los Angeles,91324,Los Angeles,-118.5583429,34.2440427,1259.88885
6065040202,Riverside ,92509,Jurupa Valley,-117.433385,33.982183,394.6701962
6113010608,Yolo ,95618,Davis,-121.7210564,38.5422965,1367.648664
6067004100,Sacramento ,95822,Sacramento,-121.4785228,38.5066191,721.0176362
6053010608,Monterey ,93905,Salinas,-121.6223478,36.6951795,603.7480252
6073008600,San Diego,92111,San Diego,-117.1779398,32.7908268,826.7896201
6099002801,Stanislaus ,95386,Unincorporated Stanislaus County area,-120.6270468,37.6688768,132.5028765
6037554521,Los Angeles,90703,Cerritos,-118.1001151,33.872133,2839.244674
6029006007,Kern ,93560,Unincorporated Kern County area,-118.5950157,34.9750857,634.6952896
6099000910,Stanislaus ,95355,Modesto,-120.9667084,37.6726269,843.95938
6077003404,San Joaquin,95210,Stockton,-121.287041,38.0327016,785.8900677
6065042617,Riverside ,92571,Perris,-117.2145613,33.8073433,607.6861204
6095252607,Solano ,94533,Fairfield,-122.0297407,38.2544056,572.7019244
6019003810,Fresno ,93722,Fresno,-119.8893898,36.7936161,247.3464182
6073004600,San Diego,92102,San Diego,-117.1449018,32.7151851,1174.404174
6065031702,Riverside ,92503,Riverside,-117.4412174,33.8968694,820.1691376
6001423300,Alameda ,94702,Berkeley,-122.2842021,37.8573287,909.3878523
6065043403,Riverside ,92543,Hemet,-116.9686965,33.7372831,270.7716916
6101050900,Sutter ,95957,Unincorporated Sutter County area,-121.7595873,38.975616,78.37835785
